n_holders,parametro_dist,n_rodadas,reinveste_recompensa,rodada,gini
1000,2.0,20,0.0,2,0.31598028253313326
1000,2.0,20,0.0,3,0.31598028253313326
1000,2.0,20,0.0,4,0.31598028253313326
1000,2.0,20,0.0,5,0.31598028253313326
1000,2.0,20,0.0,6,0.31598028253313326
1000,2.0,20,0.0,7,0.31598028253313326
1000,2.0,20,0.0,8,0.31598028253313326
1000,2.0,20,0.0,9,0.31598028253313326
1000,2.0,20,0.0,10,0.31598028253313326
1000,2.0,20,0.0,11,0.31598028253313326
1000,2.0,20,0.0,12,0.31598028253313326
1000,2.0,20,0.0,13,0.31598028253313326
1000,2.0,20,0.0,14,0.31598028253313326
1000,2.0,20,0.0,15,0.31598028253313326
1000,2.0,20,0.0,16,0.31598028253313326
1000,2.0,20,0.0,17,0.31598028253313326
1000,2.0,20,0.0,18,0.31598028253313326
1000,2.0,20,0.0,19,0.31598028253313326
1000,2.0,20,0.0,20,0.31598028253313326
1000,2.0,20,0.0,1,0.3024298536550709
1000,2.0,20,0.0,2,0.3024298536550709
1000,2.0,20,0.0,3,0.3024298536550709
1000,2.0,20,0.0,4,0.3024298536550709
1000,2.0,20,0.0,5,0.3024298536550709
1000,2.0,20,0.0,6,0.3024298536550709
1000,2.0,20,0.0,7,0.3024298536550709
1000,2.0,20,0.0,8,0.3024298536550709
1000,2.0,20,0.0,9,0.3024298536550709
1000,2.0,20,0.0,10,0.3024298536550709
1000,2.0,20,0.0,11,0.3024298536550709
1000,2.0,20,0.0,12,0.3024298536550709
1000,2.0,20,0.0,13,0.3024298536550709
1000,2.0,20,0.0,14,0.3024298536550709
1000,2.0,20,0.0,15,0.3024298536550709
1000,2.0,20,0.0,16,0.3024298536550709
1000,2.0,20,0.0,17,0.3024298536550709
1000,2.0,20,0.0,18,0.3024298536550709
1000,2.0,20,0.0,19,0.3024298536550709
1000,2.0,20,0.0,20,0.3024298536550709
1000,2.0,20,0.0,1,0.32664649274792557
1000,2.0,20,0.0,2,0.32664649274792557
1000,2.0,20,0.0,3,0.32664649274792557
1000,2.0,20,0.0,4,0.32664649274792557
1000,2.0,20,0.0,5,0.32664649274792557
1000,2.0,20,0.0,6,0.32664649274792557
1000,2.0,20,0.0,7,0.32664649274792557
1000,2.0,20,0.0,8,0.32664649274792557
1000,2.0,20,0.0,9,0.32664649274792557
1000,2.0,20,0.0,10,0.32664649274792557
1000,2.0,20,0.0,11,0.32664649274792557
1000,2.0,20,0.0,12,0.32664649274792557
1000,2.0,20,0.0,13,0.32664649274792557
1000,2.0,20,0.0,14,0.32664649274792557
1000,2.0,20,0.0,15,0.32664649274792557
1000,2.0,20,0.0,16,0.32664649274792557
1000,2.0,20,0.0,17,0.32664649274792557
1000,2.0,20,0.0,18,0.32664649274792557
1000,2.0,20,0.0,19,0.32664649274792557
1000,2.0,20,0.0,20,0.32664649274792557
1000,2.0,20,0.0,1,0.3503510092699025
1000,2.0,20,0.0,2,0.3503510092699025
1000,2.0,20,0.0,3,0.3503510092699025
1000,2.0,20,0.0,4,0.3503510092699025
1000,2.0,20,0.0,5,0.3503510092699025
1000,2.0,20,0.0,6,0.3503510092699025
1000,2.0,20,0.0,7,0.3503510092699025
1000,2.0,20,0.0,8,0.3503510092699025
1000,2.0,20,0.0,9,0.3503510092699025
1000,2.0,20,0.0,10,0.3503510092699025
1000,2.0,20,0.0,11,0.3503510092699025
1000,2.0,20,0.0,12,0.3503510092699025
1000,2.0,20,0.0,13,0.3503510092699025
1000,2.0,20,0.0,14,0.3503510092699025
1000,2.0,20,0.0,15,0.3503510092699025
1000,2.0,20,0.0,16,0.3503510092699025
1000,2.0,20,0.0,17,0.3503510092699025
1000,2.0,20,0.0,18,0.3503510092699025
1000,2.0,20,0.0,19,0.3503510092699025
1000,2.0,20,0.0,20,0.3503510092699025
1000,2.0,20,0.0,1,0.34560234178302385
1000,2.0,20,0.0,2,0.34560234178302385
1000,2.0,20,0.0,3,0.34560234178302385
1000,2.0,20,0.0,4,0.34560234178302385
1000,2.0,20,0.0,5,0.34560234178302385
1000,2.0,20,0.0,6,0.34560234178302385
1000,2.0,20,0.0,7,0.34560234178302385
1000,2.0,20,0.0,8,0.34560234178302385
1000,2.0,20,0.0,9,0.34560234178302385
1000,2.0,20,0.0,10,0.34560234178302385
1000,2.0,20,0.0,11,0.34560234178302385
1000,2.0,20,0.0,12,0.34560234178302385
1000,2.0,20,0.0,13,0.34560234178302385
1000,2.0,20,0.0,14,0.34560234178302385
1000,2.0,20,0.0,15,0.34560234178302385
1000,2.0,20,0.0,16,0.34560234178302385
1000,2.0,20,0.0,17,0.34560234178302385
1000,2.0,20,0.0,18,0.34560234178302385
1000,2.0,20,0.0,19,0.34560234178302385
1000,2.0,20,0.0,20,0.34560234178302385
1000,2.0,20,0.0,1,0.34162023420023435
1000,2.0,20,0.0,2,0.34162023420023435
1000,2.0,20,0.0,3,0.34162023420023435
1000,2.0,20,0.0,4,0.34162023420023435
1000,2.0,20,0.0,5,0.34162023420023435
1000,2.0,20,0.0,6,0.34162023420023435
1000,2.0,20,0.0,7,0.34162023420023435
1000,2.0,20,0.0,8,0.34162023420023435
1000,2.0,20,0.0,9,0.34162023420023435
1000,2.0,20,0.0,10,0.34162023420023435
1000,2.0,20,0.0,11,0.34162023420023435
1000,2.0,20,0.0,12,0.34162023420023435
1000,2.0,20,0.0,13,0.34162023420023435
1000,2.0,20,0.0,14,0.34162023420023435
1000,2.0,20,0.0,15,0.34162023420023435
1000,2.0,20,0.0,16,0.34162023420023435
1000,2.0,20,0.0,17,0.34162023420023435
1000,2.0,20,0.0,18,0.34162023420023435
1000,2.0,20,0.0,19,0.34162023420023435
1000,2.0,20,0.0,20,0.34162023420023435
1000,2.0,20,0.0,1,0.30417229507520926
1000,2.0,20,0.0,2,0.30417229507520926
1000,2.0,20,0.0,3,0.30417229507520926
1000,2.0,20,0.0,4,0.30417229507520926
1000,2.0,20,0.0,5,0.30417229507520926
1000,2.0,20,0.0,6,0.30417229507520926
1000,2.0,20,0.0,7,0.30417229507520926
1000,2.0,20,0.0,8,0.30417229507520926
1000,2.0,20,0.0,9,0.30417229507520926
1000,2.0,20,0.0,10,0.30417229507520926
1000,2.0,20,0.0,11,0.30417229507520926
1000,2.0,20,0.0,12,0.30417229507520926
1000,2.0,20,0.0,13,0.30417229507520926
1000,2.0,20,0.0,14,0.30417229507520926
1000,2.0,20,0.0,15,0.30417229507520926
1000,2.0,20,0.0,16,0.30417229507520926
1000,2.0,20,0.0,17,0.30417229507520926
1000,2.0,20,0.0,18,0.30417229507520926
1000,2.0,20,0.0,19,0.30417229507520926
1000,2.0,20,0.0,20,0.30417229507520926
1000,2.0,20,0.0,1,0.3621768214993073
1000,2.0,20,0.0,2,0.3621768214993073
1000,2.0,20,0.0,3,0.3621768214993073
1000,2.0,20,0.0,4,0.3621768214993073
1000,2.0,20,0.0,5,0.3621768214993073
1000,2.0,20,0.0,6,0.3621768214993073
1000,2.0,20,0.0,7,0.3621768214993073
1000,2.0,20,0.0,8,0.3621768214993073
1000,2.0,20,0.0,9,0.3621768214993073
1000,2.0,20,0.0,10,0.3621768214993073
1000,2.0,20,0.0,11,0.3621768214993073
1000,2.0,20,0.0,12,0.3621768214993073
1000,2.0,20,0.0,13,0.3621768214993073
1000,2.0,20,0.0,14,0.3621768214993073
1000,2.0,20,0.0,15,0.3621768214993073
1000,2.0,20,0.0,16,0.3621768214993073
1000,2.0,20,0.0,17,0.3621768214993073
1000,2.0,20,0.0,18,0.3621768214993073
1000,2.0,20,0.0,19,0.3621768214993073
1000,2.0,20,0.0,20,0.3621768214993073
1000,2.0,20,0.0,1,0.3005670426793834
1000,2.0,20,0.0,2,0.3005670426793834
1000,2.0,20,0.0,3,0.3005670426793834
1000,2.0,20,0.0,4,0.3005670426793834
1000,2.0,20,0.0,5,0.3005670426793834
1000,2.0,20,0.0,6,0.3005670426793834
1000,2.0,20,0.0,7,0.3005670426793834
1000,2.0,20,0.0,8,0.3005670426793834
1000,2.0,20,0.0,9,0.3005670426793834
1000,2.0,20,0.0,10,0.3005670426793834
1000,2.0,20,0.0,11,0.3005670426793834
1000,2.0,20,0.0,12,0.3005670426793834
1000,2.0,20,0.0,13,0.3005670426793834
1000,2.0,20,0.0,14,0.3005670426793834
1000,2.0,20,0.0,15,0.3005670426793834
1000,2.0,20,0.0,16,0.3005670426793834
1000,2.0,20,0.0,17,0.3005670426793834
1000,2.0,20,0.0,18,0.3005670426793834
1000,2.0,20,0.0,19,0.3005670426793834
1000,2.0,20,0.0,20,0.3005670426793834
1000,2.0,20,0.0,1,0.3095815746216706
1000,2.0,20,0.0,2,0.3095815746216706
1000,2.0,20,0.0,3,0.3095815746216706
1000,2.0,20,0.0,4,0.3095815746216706
1000,2.0,20,0.0,5,0.3095815746216706
1000,2.0,20,0.0,6,0.3095815746216706
1000,2.0,20,0.0,7,0.3095815746216706
1000,2.0,20,0.0,8,0.3095815746216706
1000,2.0,20,0.0,9,0.3095815746216706
1000,2.0,20,0.0,10,0.3095815746216706
1000,2.0,20,0.0,11,0.3095815746216706
1000,2.0,20,0.0,12,0.3095815746216706
1000,2.0,20,0.0,13,0.3095815746216706
1000,2.0,20,0.0,14,0.3095815746216706
1000,2.0,20,0.0,15,0.3095815746216706
1000,2.0,20,0.0,16,0.3095815746216706
1000,2.0,20,0.0,17,0.3095815746216706
1000,2.0,20,0.0,18,0.3095815746216706
1000,2.0,20,0.0,19,0.3095815746216706
1000,2.0,20,0.0,20,0.3095815746216706
1000,2.0,20,0.0,1,0.3096794603317494
1000,2.0,20,0.0,2,0.3096794603317494
1000,2.0,20,0.0,3,0.3096794603317494
1000,2.0,20,0.0,4,0.3096794603317494
1000,2.0,20,0.0,5,0.3096794603317494
1000,2.0,20,0.0,6,0.3096794603317494
1000,2.0,20,0.0,7,0.3096794603317494
1000,2.0,20,0.0,8,0.3096794603317494
1000,2.0,20,0.0,9,0.3096794603317494
1000,2.0,20,0.0,10,0.3096794603317494
1000,2.0,20,0.0,11,0.3096794603317494
1000,2.0,20,0.0,12,0.3096794603317494
1000,2.0,20,0.0,13,0.3096794603317494
1000,2.0,20,0.0,14,0.3096794603317494
1000,2.0,20,0.0,15,0.3096794603317494
1000,2.0,20,0.0,16,0.3096794603317494
1000,2.0,20,0.0,17,0.3096794603317494
1000,2.0,20,0.0,18,0.3096794603317494
1000,2.0,20,0.0,19,0.3096794603317494
1000,2.0,20,0.0,20,0.3096794603317494
1000,2.0,20,0.0,1,0.3144567184710192
1000,2.0,20,0.0,2,0.3144567184710192
1000,2.0,20,0.0,3,0.3144567184710192
1000,2.0,20,0.0,4,0.3144567184710192
1000,2.0,20,0.0,5,0.3144567184710192
1000,2.0,20,0.0,6,0.3144567184710192
1000,2.0,20,0.0,7,0.3144567184710192
1000,2.0,20,0.0,8,0.3144567184710192
1000,2.0,20,0.0,9,0.3144567184710192
1000,2.0,20,0.0,10,0.3144567184710192
1000,2.0,20,0.0,11,0.3144567184710192
1000,2.0,20,0.0,12,0.3144567184710192
1000,2.0,20,0.0,13,0.3144567184710192
1000,2.0,20,0.0,14,0.3144567184710192
1000,2.0,20,0.0,15,0.3144567184710192
1000,2.0,20,0.0,16,0.3144567184710192
1000,2.0,20,0.0,17,0.3144567184710192
1000,2.0,20,0.0,18,0.3144567184710192
1000,2.0,20,0.0,19,0.3144567184710192
1000,2.0,20,0.0,20,0.3144567184710192
1000,2.0,20,0.0,1,0.3213900056830208
1000,2.0,20,0.0,2,0.3213900056830208
1000,2.0,20,0.0,3,0.3213900056830208
1000,2.0,20,0.0,4,0.3213900056830208
1000,2.0,20,0.0,5,0.3213900056830208
1000,2.0,20,0.0,6,0.3213900056830208
1000,2.0,20,0.0,7,0.3213900056830208
1000,2.0,20,0.0,8,0.3213900056830208
1000,2.0,20,0.0,9,0.3213900056830208
1000,2.0,20,0.0,10,0.3213900056830208
1000,2.0,20,0.0,11,0.3213900056830208
1000,2.0,20,0.0,12,0.3213900056830208
1000,2.0,20,0.0,13,0.3213900056830208
1000,2.0,20,0.0,14,0.3213900056830208
1000,2.0,20,0.0,15,0.3213900056830208
1000,2.0,20,0.0,16,0.3213900056830208
1000,2.0,20,0.0,17,0.3213900056830208
1000,2.0,20,0.0,18,0.3213900056830208
1000,2.0,20,0.0,19,0.3213900056830208
1000,2.0,20,0.0,20,0.3213900056830208
1000,2.0,20,0.0,1,0.34676200352631037
1000,2.0,20,0.0,2,0.34676200352631037
1000,2.0,20,0.0,3,0.34676200352631037
1000,2.0,20,0.0,4,0.34676200352631037
1000,2.0,20,0.0,5,0.34676200352631037
1000,2.0,20,0.0,6,0.34676200352631037
1000,2.0,20,0.0,7,0.34676200352631037
1000,2.0,20,0.0,8,0.34676200352631037
1000,2.0,20,0.0,9,0.34676200352631037
1000,2.0,20,0.0,10,0.34676200352631037
1000,2.0,20,0.0,11,0.34676200352631037
1000,2.0,20,0.0,12,0.34676200352631037
1000,2.0,20,0.0,13,0.34676200352631037
1000,2.0,20,0.0,14,0.34676200352631037
1000,2.0,20,0.0,15,0.34676200352631037
1000,2.0,20,0.0,16,0.34676200352631037
1000,2.0,20,0.0,17,0.34676200352631037
1000,2.0,20,0.0,18,0.34676200352631037
1000,2.0,20,0.0,19,0.34676200352631037
1000,2.0,20,0.0,20,0.34676200352631037
1000,2.0,20,0.0,1,0.3327469407484971
1000,2.0,20,0.0,2,0.3327469407484971
1000,2.0,20,0.0,3,0.3327469407484971
1000,2.0,20,0.0,4,0.3327469407484971
1000,2.0,20,0.0,5,0.3327469407484971
1000,2.0,20,0.0,6,0.3327469407484971
1000,2.0,20,0.0,7,0.3327469407484971
1000,2.0,20,0.0,8,0.3327469407484971
1000,2.0,20,0.0,9,0.3327469407484971
1000,2.0,20,0.0,10,0.3327469407484971
1000,2.0,20,0.0,11,0.3327469407484971
1000,2.0,20,0.0,12,0.3327469407484971
1000,2.0,20,0.0,13,0.3327469407484971
1000,2.0,20,0.0,14,0.3327469407484971
1000,2.0,20,0.0,15,0.3327469407484971
1000,2.0,20,0.0,16,0.3327469407484971
1000,2.0,20,0.0,17,0.3327469407484971
1000,2.0,20,0.0,18,0.3327469407484971
1000,2.0,20,0.0,19,0.3327469407484971
1000,2.0,20,0.0,20,0.3327469407484971
1000,2.0,20,0.0,1,0.288825103183465
1000,2.0,20,0.0,2,0.288825103183465
1000,2.0,20,0.0,3,0.288825103183465
1000,2.0,20,0.0,4,0.288825103183465
1000,2.0,20,0.0,5,0.288825103183465
1000,2.0,20,0.0,6,0.288825103183465
1000,2.0,20,0.0,7,0.288825103183465
1000,2.0,20,0.0,8,0.288825103183465
1000,2.0,20,0.0,9,0.288825103183465
1000,2.0,20,0.0,10,0.288825103183465
1000,2.0,20,0.0,11,0.288825103183465
1000,2.0,20,0.0,12,0.288825103183465
1000,2.0,20,0.0,13,0.288825103183465
1000,2.0,20,0.0,14,0.288825103183465
1000,2.0,20,0.0,15,0.288825103183465
1000,2.0,20,0.0,16,0.288825103183465
1000,2.0,20,0.0,17,0.288825103183465
1000,2.0,20,0.0,18,0.288825103183465
1000,2.0,20,0.0,19,0.288825103183465
1000,2.0,20,0.0,20,0.288825103183465
1000,2.0,20,0.0,1,0.31819668648838895
1000,2.0,20,0.0,2,0.31819668648838895
1000,2.0,20,0.0,3,0.31819668648838895
1000,2.0,20,0.0,4,0.31819668648838895
1000,2.0,20,0.0,5,0.31819668648838895
1000,2.0,20,0.0,6,0.31819668648838895
1000,2.0,20,0.0,7,0.31819668648838895
1000,2.0,20,0.0,8,0.31819668648838895
1000,2.0,20,0.0,9,0.31819668648838895
1000,2.0,20,0.0,10,0.31819668648838895
1000,2.0,20,0.0,11,0.31819668648838895
1000,2.0,20,0.0,12,0.31819668648838895
1000,2.0,20,0.0,13,0.31819668648838895
1000,2.0,20,0.0,14,0.31819668648838895
1000,2.0,20,0.0,15,0.31819668648838895
1000,2.0,20,0.0,16,0.31819668648838895
1000,2.0,20,0.0,17,0.31819668648838895
1000,2.0,20,0.0,18,0.31819668648838895
1000,2.0,20,0.0,19,0.31819668648838895
1000,2.0,20,0.0,20,0.31819668648838895
1000,2.0,20,0.0,1,0.3365178141209104
1000,2.0,20,0.0,2,0.3365178141209104
1000,2.0,20,0.0,3,0.3365178141209104
1000,2.0,20,0.0,4,0.3365178141209104
1000,2.0,20,0.0,5,0.3365178141209104
1000,2.0,20,0.0,6,0.3365178141209104
1000,2.0,20,0.0,7,0.3365178141209104
1000,2.0,20,0.0,8,0.3365178141209104
1000,2.0,20,0.0,9,0.3365178141209104
1000,2.0,20,0.0,10,0.3365178141209104
1000,2.0,20,0.0,11,0.3365178141209104
1000,2.0,20,0.0,12,0.3365178141209104
1000,2.0,20,0.0,13,0.3365178141209104
1000,2.0,20,0.0,14,0.3365178141209104
1000,2.0,20,0.0,15,0.3365178141209104
1000,2.0,20,0.0,16,0.3365178141209104
1000,2.0,20,0.0,17,0.3365178141209104
1000,2.0,20,0.0,18,0.3365178141209104
1000,2.0,20,0.0,19,0.3365178141209104
1000,2.0,20,0.0,20,0.3365178141209104
1000,2.0,20,0.0,1,0.3444535863110594
1000,2.0,20,0.0,2,0.3444535863110594
1000,2.0,20,0.0,3,0.3444535863110594
1000,2.0,20,0.0,4,0.3444535863110594
1000,2.0,20,0.0,5,0.3444535863110594
1000,2.0,20,0.0,6,0.3444535863110594
1000,2.0,20,0.0,7,0.3444535863110594
1000,2.0,20,0.0,8,0.3444535863110594
1000,2.0,20,0.0,9,0.3444535863110594
1000,2.0,20,0.0,10,0.3444535863110594
1000,2.0,20,0.0,11,0.3444535863110594
1000,2.0,20,0.0,12,0.3444535863110594
1000,2.0,20,0.0,13,0.3444535863110594
1000,2.0,20,0.0,14,0.3444535863110594
1000,2.0,20,0.0,15,0.3444535863110594
1000,2.0,20,0.0,16,0.3444535863110594
1000,2.0,20,0.0,17,0.3444535863110594
1000,2.0,20,0.0,18,0.3444535863110594
1000,2.0,20,0.0,19,0.3444535863110594
1000,2.0,20,0.0,20,0.3444535863110594
1000,2.0,20,0.0,1,0.375170642434131
1000,2.0,20,0.0,2,0.375170642434131
1000,2.0,20,0.0,3,0.375170642434131
1000,2.0,20,0.0,4,0.375170642434131
1000,2.0,20,0.0,5,0.375170642434131
1000,2.0,20,0.0,6,0.375170642434131
1000,2.0,20,0.0,7,0.375170642434131
1000,2.0,20,0.0,8,0.375170642434131
1000,2.0,20,0.0,9,0.375170642434131
1000,2.0,20,0.0,10,0.375170642434131
1000,2.0,20,0.0,11,0.375170642434131
1000,2.0,20,0.0,12,0.375170642434131
1000,2.0,20,0.0,13,0.375170642434131
1000,2.0,20,0.0,14,0.375170642434131
1000,2.0,20,0.0,15,0.375170642434131
1000,2.0,20,0.0,16,0.375170642434131
1000,2.0,20,0.0,17,0.375170642434131
1000,2.0,20,0.0,18,0.375170642434131
1000,2.0,20,0.0,19,0.375170642434131
1000,2.0,20,0.0,20,0.375170642434131
1000,2.0,20,0.0,1,0.31121754714723693
1000,2.0,20,0.0,2,0.31121754714723693
1000,2.0,20,0.0,3,0.31121754714723693
1000,2.0,20,0.0,4,0.31121754714723693
1000,2.0,20,0.0,5,0.31121754714723693
1000,2.0,20,0.0,6,0.31121754714723693
1000,2.0,20,0.0,7,0.31121754714723693
1000,2.0,20,0.0,8,0.31121754714723693
1000,2.0,20,0.0,9,0.31121754714723693
1000,2.0,20,0.0,10,0.31121754714723693
1000,2.0,20,0.0,11,0.31121754714723693
1000,2.0,20,0.0,12,0.31121754714723693
1000,2.0,20,0.0,13,0.31121754714723693
1000,2.0,20,0.0,14,0.31121754714723693
1000,2.0,20,0.0,15,0.31121754714723693
1000,2.0,20,0.0,16,0.31121754714723693
1000,2.0,20,0.0,17,0.31121754714723693
1000,2.0,20,0.0,18,0.31121754714723693
1000,2.0,20,0.0,19,0.31121754714723693
1000,2.0,20,0.0,20,0.31121754714723693
1000,2.0,20,0.25,1,0.3416188365825754
1000,2.0,20,0.25,2,0.4701679542142516
1000,2.0,20,0.25,3,0.5725110759380567
1000,2.0,20,0.25,4,0.6541523028789895
1000,2.0,20,0.25,5,0.7193021861516924
1000,2.0,20,0.25,6,0.7712862003436669
1000,2.0,20,0.25,7,0.8129086597148945
1000,2.0,20,0.25,8,0.8461215597140999
1000,2.0,20,0.25,9,0.8727041120291208
1000,2.0,20,0.25,10,0.8939638607067901
1000,2.0,20,0.25,11,0.910979802974315
1000,2.0,20,0.25,12,0.9246090423959148
1000,2.0,20,0.25,13,0.9354784307887061
1000,2.0,20,0.25,14,0.944230138104686
1000,2.0,20,0.25,15,0.9512275193860169
1000,2.0,20,0.25,16,0.9567731054292312
1000,2.0,20,0.25,17,0.96129272789013
1000,2.0,20,0.25,18,0.9648644323446485
1000,2.0,20,0.25,19,0.9676877536749948
1000,2.0,20,0.25,20,0.9699824251968745
1000,2.0,20,0.25,1,0.3464906037583064
1000,2.0,20,0.25,2,0.4737984969124436
1000,2.0,20,0.25,3,0.5753073160907396
1000,2.0,20,0.25,4,0.6563812366222435
1000,2.0,20,0.25,5,0.7210653102469724
1000,2.0,20,0.25,6,0.7726906718163928
1000,2.0,20,0.25,7,0.8139592622495342
1000,2.0,20,0.25,8,0.8469730218069316
1000,2.0,20,0.25,9,0.8734128383309363
1000,2.0,20,0.25,10,0.8945291758793386
1000,2.0,20,0.25,11,0.9114334331088654
1000,2.0,20,0.25,12,0.9249710338653525
1000,2.0,20,0.25,13,0.9358055366463984
1000,2.0,20,0.25,14,0.9444744124813249
1000,2.0,20,0.25,15,0.9513918778234989
1000,2.0,20,0.25,16,0.9569326562877911
1000,2.0,20,0.25,17,0.9613572196119957
1000,2.0,20,0.25,18,0.9649107146423561
1000,2.0,20,0.25,19,0.9678123953094195
1000,2.0,20,0.25,20,0.970032031754182
1000,2.0,20,0.25,1,0.2782221436046448
1000,2.0,20,0.25,2,0.41921461669455073
1000,2.0,20,0.25,3,0.5316227838583503
1000,2.0,20,0.25,4,0.6212289097865167
1000,2.0,20,0.25,5,0.6928255726354706
1000,2.0,20,0.25,6,0.7501059144331335
1000,2.0,20,0.25,7,0.7958920819346387
1000,2.0,20,0.25,8,0.8325242484665067
1000,2.0,20,0.25,9,0.8618804955481632
1000,2.0,20,0.25,10,0.8853115331637285
1000,2.0,20,0.25,11,0.9041026236941019
1000,2.0,20,0.25,12,0.9190854974842284
1000,2.0,20,0.25,13,0.9311098943524916
1000,2.0,20,0.25,14,0.9406915439373618
1000,2.0,20,0.25,15,0.9484301677120373
1000,2.0,20,0.25,16,0.9546374898445129
1000,2.0,20,0.25,17,0.9595551239345455
1000,2.0,20,0.25,18,0.9634674393511291
1000,2.0,20,0.25,19,0.9666054878025936
1000,2.0,20,0.25,20,0.9691069261388348
1000,2.0,20,0.25,1,0.3065268822822289
1000,2.0,20,0.25,2,0.44177632427771285
1000,2.0,20,0.25,3,0.5495910341312744
1000,2.0,20,0.25,4,0.6356270367530146
1000,2.0,20,0.25,5,0.7043713660752742
1000,2.0,20,0.25,6,0.7593158839582885
1000,2.0,20,0.25,7,0.8032811358724525
1000,2.0,20,0.25,8,0.8384667630178984
1000,2.0,20,0.25,9,0.8665999607470696
1000,2.0,20,0.25,10,0.8890921743527653
1000,2.0,20,0.25,11,0.9070986826828218
1000,2.0,20,0.25,12,0.921485119706259
1000,2.0,20,0.25,13,0.9330359079176145
1000,2.0,20,0.25,14,0.9422348193416037
1000,2.0,20,0.25,15,0.949618595308553
1000,2.0,20,0.25,16,0.9555383854897086
1000,2.0,20,0.25,17,0.9602755233750111
1000,2.0,20,0.25,18,0.9640612089356997
1000,2.0,20,0.25,19,0.9671078549447596
1000,2.0,20,0.25,20,0.9695411966659297
1000,2.0,20,0.25,1,0.3338669876740721
1000,2.0,20,0.25,2,0.4636518796520397
1000,2.0,20,0.25,3,0.5671626590439209
1000,2.0,20,0.25,4,0.6497587338792854
1000,2.0,20,0.25,5,0.7156624448872586
1000,2.0,20,0.25,6,0.7683270774191262
1000,2.0,20,0.25,7,0.8104467598884808
1000,2.0,20,0.25,8,0.844222908200003
1000,2.0,20,0.25,9,0.8711995124515877
1000,2.0,20,0.25,10,0.8927584851416543
1000,2.0,20,0.25,11,0.9100145561583137
1000,2.0,20,0.25,12,0.9238509655495233
1000,2.0,20,0.25,13,0.9349009062062539
1000,2.0,20,0.25,14,0.9437335372223388
1000,2.0,20,0.25,15,0.9508347585598547
1000,2.0,20,0.25,16,0.9564729316969363
1000,2.0,20,0.25,17,0.9610123556958345
1000,2.0,20,0.25,18,0.9646184803617155
1000,2.0,20,0.25,19,0.9675424604876759
1000,2.0,20,0.25,20,0.9698462788313844
1000,2.0,20,0.25,1,0.2963143435021689
1000,2.0,20,0.25,2,0.4338265578632923
1000,2.0,20,0.25,3,0.5434562906025266
1000,2.0,20,0.25,4,0.6308798024074058
1000,2.0,20,0.25,5,0.7005935762217299
1000,2.0,20,0.25,6,0.7562797420055398
1000,2.0,20,0.25,7,0.8008316330574856
1000,2.0,20,0.25,8,0.8364724617413737
1000,2.0,20,0.25,9,0.8649774828036088
1000,2.0,20,0.25,10,0.887785765000576
1000,2.0,20,0.25,11,0.9060048153907132
1000,2.0,20,0.25,12,0.9206135511468725
1000,2.0,20,0.25,13,0.9323111065302758
1000,2.0,20,0.25,14,0.941656685287799
1000,2.0,20,0.25,15,0.9491797011599801
1000,2.0,20,0.25,16,0.9552007161248803
1000,2.0,20,0.25,17,0.9599829589044977
1000,2.0,20,0.25,18,0.9638099918655927
1000,2.0,20,0.25,19,0.9668890821863818
1000,2.0,20,0.25,20,0.9693172691426908
1000,2.0,20,0.25,1,0.30202426403335636
1000,2.0,20,0.25,2,0.43843742573252587
1000,2.0,20,0.25,3,0.5470964401864182
1000,2.0,20,0.25,4,0.633771588920583
1000,2.0,20,0.25,5,0.7029754788239455
1000,2.0,20,0.25,6,0.7581991825138934
1000,2.0,20,0.25,7,0.8023477137807402
1000,2.0,20,0.25,8,0.8376779459873069
1000,2.0,20,0.25,9,0.865942416026829
1000,2.0,20,0.25,10,0.8885431419194445
1000,2.0,20,0.25,11,0.9066140902993385
1000,2.0,20,0.25,12,0.9211074032009452
1000,2.0,20,0.25,13,0.9327090750475915
1000,2.0,20,0.25,14,0.9419773409789902
1000,2.0,20,0.25,15,0.9494230905688219
1000,2.0,20,0.25,16,0.9553858528188663
1000,2.0,20,0.25,17,0.9601681747293089
1000,2.0,20,0.25,18,0.9639625576784074
1000,2.0,20,0.25,19,0.9670018322860285
1000,2.0,20,0.25,20,0.9694228550193662
1000,2.0,20,0.25,1,0.3140375150415853
1000,2.0,20,0.25,2,0.447964330881949
1000,2.0,20,0.25,3,0.5547737882583872
1000,2.0,20,0.25,4,0.639923319157105
1000,2.0,20,0.25,5,0.7078717498230014
1000,2.0,20,0.25,6,0.7621290092497939
1000,2.0,20,0.25,7,0.8055330548725552
1000,2.0,20,0.25,8,0.8402648523112153
1000,2.0,20,0.25,9,0.8680147115279508
1000,2.0,20,0.25,10,0.8902160488324444
1000,2.0,20,0.25,11,0.9079528884090604
1000,2.0,20,0.25,12,0.9222007207088798
1000,2.0,20,0.25,13,0.9335374871158826
1000,2.0,20,0.25,14,0.9426258403693784
1000,2.0,20,0.25,15,0.9498921721352516
1000,2.0,20,0.25,16,0.9557080458952172
1000,2.0,20,0.25,17,0.9604118383527078
1000,2.0,20,0.25,18,0.9641130874687571
1000,2.0,20,0.25,19,0.9671430268927659
1000,2.0,20,0.25,20,0.9695415205948477
1000,2.0,20,0.25,1,0.3146040418971685
1000,2.0,20,0.25,2,0.4482509483788486
1000,2.0,20,0.25,3,0.5547592284252583
1000,2.0,20,0.25,4,0.6398385560089057
1000,2.0,20,0.25,5,0.7077753042374173
